Lon,Lat,Bias,Weighted Average
-87.96175900000000,48.65032900000000,-0.2937049900000000,7.981369972989088
-87.96673500000000,48.63760200000000,-0.3075113300000000,7.979301088401319
-87.97634300000000,48.61300400000000,-0.3363452000000000,7.938954036085089
-87.98098200000000,48.60112900000000,-0.3227448500000000,7.945640855116888
-87.98594300000001,48.58840400000000,-0.3446559900000000,7.910422710613307
-87.99553400000001,48.56380000000000,-0.3351101900000000,7.924433778966542
-88.00048900000000,48.55107500000000,-0.3199129100000000,7.896105157012091
-88.00544500000000,48.53834800000000,-0.3088889100000000,7.910673047281874
-88.01468700000000,48.51459200000000,-0.3172426200000000,7.911837226551299
-88.02458200000000,48.48913900000000,-0.3212008500000000,7.912673979229860
-88.01963499999999,48.50186500000000,-0.3253336000000000,7.903814294312981
-88.03348100000000,48.46623000000000,-0.2995157200000000,7.891110453758929
-88.03908500000000,48.45180400000000,-0.3321328200000000,7.909215745145271
-88.04402700000000,48.43907600000000,-0.3143053100000000,7.921604754625740
-88.05259000000000,48.41701400000000,-0.3307557100000000,7.934581209830688
-88.05851400000000,48.40173900000000,-0.3445210500000000,7.922489801567594
-88.06312200000001,48.38985900000000,-0.3307557100000000,7.908161009806376
-88.07167000000000,48.36779700000000,-0.3457284000000000,7.947652205234163
-88.08250900000000,48.33979200000000,-0.3649964300000000,7.960212393323887
-88.07791200000000,48.35167300000000,-0.3554477700000000,7.992746246348825
-88.09038800000000,48.31942400000000,-0.3733015100000000,8.010343628593263
-88.09694600000000,48.30245100000000,-0.4006848300000000,8.061708014348683
-88.10153300000000,48.29057100000000,-0.3965063100000000,8.051537870033785
-88.10939800000000,48.27020100000000,-0.3566603700000000,8.096176280613209
-88.11627600000000,48.25237700000000,-0.3373494100000000,8.111659283285729
-88.12085500000001,48.24049500000000,-0.3552832600000000,8.098187032672929
-88.12837600000000,48.22097200000000,-0.3441400500000000,8.105986674031714
-88.13981100000000,48.19126300000000,-0.3499455500000000,8.075016361263078
-88.13523900000000,48.20314600000000,-0.3223762500000000,8.070500611963942
-88.14699300000000,48.17259100000000,-0.3636927600000000,8.103421752378722
-88.15417200000000,48.15391700000000,-0.3513960800000000,8.091356628083421
-88.15906500000000,48.14118300000000,-0.3526969000000000,8.119406948808072
-88.16591000000000,48.12335900000000,-0.3526969000000000,8.114364964428161
-88.17340299999999,48.10383800000000,-0.3458151800000000,8.121534632760644
-88.17829000000000,48.09110400000000,-0.3608727500000000,8.164943512475672
-88.18480099999999,48.07412800000000,-0.3608727500000000,8.184456786067312
-88.19716800000001,48.04187500000000,-0.3578414900000000,8.173357540759557
-88.19228800000001,48.05461000000000,-0.3579440100000000,8.173837913272488
-88.20334699999999,48.02574500000000,-0.3524270100000000,8.173001806952135
-88.21147400000000,48.00452500000000,-0.3619818700000000,8.148931518901774
-88.21602400000000,47.99264100000000,-0.3798971200000000,8.132401698029444
-88.22219400000000,47.97651100000000,-0.3412590000000000,8.171223184370851
-88.23063000000001,47.95444200000000,-0.3414897900000000,8.164002688758682
-88.23516800000000,47.94255600000000,-0.3343391400000000,8.160369532647446
-88.24100100000000,47.92727400000000,-0.3275475500000000,8.174144157591750
-88.25394500000000,47.89331100000000,-0.3274111700000000,8.167186939878816
-88.24941400000000,47.90519800000000,-0.3261632900000000,8.143711808177613
-88.25944100000000,47.87887800000000,-0.3138313300000000,8.158279602730580
-88.26849500000000,47.85510300000000,-0.3274111700000000,8.126846744367370
-88.27302100000000,47.84321600000000,-0.3096737900000000,8.137704787816951
-88.27819200000000,47.82963300000000,-0.3275475500000000,8.139784237589099
-88.28724000000000,47.80586100000000,-0.3250279400000000,8.138186510755135
-88.29208600000000,47.79312600000000,-0.3304390900000000,8.120033947474404
-88.29693000000000,47.78039200000000,-0.3511462200000000,8.096484095891812
-88.30595700000001,47.75662300000000,-0.3290557900000000,8.104522840059508
-88.31529999999999,47.73199900000000,-0.3319349300000000,8.081828175474039
-88.32463600000000,47.70737400000000,-0.3251380900000000,8.095727532332768
-88.32978100000000,47.69378800000000,-0.3056554800000000,8.070151421385479
-88.33428499999999,47.68189900000000,-0.2987251300000000,8.075562706115523
-88.34328700000000,47.65812100000000,-0.2766695000000000,8.047027291963749
-88.34842700000000,47.64453300000000,-0.2768220900000000,8.053833037977832
-88.35292400000000,47.63264500000000,-0.3099379500000000,8.054347117574745
-88.36159000000001,47.60971500000000,-0.2876229300000000,8.020359888993236
-88.37185400000000,47.58254200000000,-0.2825121900000000,7.999951301046685
-88.36736500000001,47.59443200000000,-0.3139624600000000,7.990996499638357
-88.38018900000000,47.56045800000000,-0.2906880400000000,7.990479899903141
-88.38595599999999,47.54517000000000,-0.2769703900000000,7.953673359914153
-88.39075900000000,47.53243300000000,-0.2617073100000000,7.957176115979518
-88.39876400000000,47.51119900000000,-0.2589278200000000,7.929170128609711
-88.40484400000000,47.49506000000000,-0.2712712300000000,7.895188978836145
-88.40932300000000,47.48316900000000,-0.2630953800000000,7.883499202555547
-88.41475900000000,47.46872800000000,-0.2658734300000000,7.870023799759359
